scaf1 24051684 24052849 lg5 8074579 8075611 nlinks=1,bsize1=1166,bsize2=1033,bidentity1=0.2821612349,bidentity2=0.3184898354,depth1=0,depth2=0,color=lg5
scaf3 98012692 98013009 lg3 10060997 10061179 nlinks=1,bsize1=318,bsize2=183,bidentity1=0.2421383647,bidentity2=0.4207650273,depth1=0,depth2=0,color=lg3
scaf3 98278624 98278704 lg3 9987400 9987480 nlinks=1,bsize1=81,bsize2=81,bidentity1=0.7160493827,bidentity2=0.7160493827,depth1=0,depth2=0,color=lg3
scaf3 107935580 107935650 lg8 12224189 12224263 nlinks=1,bsize1=71,bsize2=75,bidentity1=0.8591549295,bidentity2=0.8133333333,depth1=0,depth2=0,color=lg8
scaf3 11081935 11082099 lg3 26007339 26007491 nlinks=1,bsize1=165,bsize2=153,bidentity1=0.3696969696,bidentity2=0.3986928104,depth1=0,depth2=0,color=lg3
scaf3 32214990 32215105 lg3 4617462 4617577 nlinks=1,bsize1=116,bsize2=116,bidentity1=0.5000000000,bidentity2=0.5000000000,depth1=0,depth2=0,color=lg3
scaf3 88484483 88484953 lg2 11332890 11333464 nlinks=1,bsize1=471,bsize2=575,bidentity1=0.1571125265,bidentity2=0.1286956521,depth1=0,depth2=0,color=lg2
scaf3 102611438 102611621 lg3 5827633 5827797 nlinks=1,bsize1=184,bsize2=165,bidentity1=0.3315217391,bidentity2=0.3696969696,depth1=0,depth2=0,color=lg3
scaf3 11391973 11392030 lg3 26022983 26023040 nlinks=1,bsize1=58,bsize2=58,bidentity1=0.9827586206,bidentity2=0.9827586206,depth1=0,depth2=0,color=lg3
scaf3 19326485 19326552 lg10 3594702 3594761 nlinks=1,bsize1=68,bsize2=60,bidentity1=0.8676470588,bidentity2=0.9833333333,depth1=0,depth2=0,color=lg10
scaf3 88093384 88093488 lg3 8988247 8988339 nlinks=1,bsize1=105,bsize2=93,bidentity1=0.5714285714,bidentity2=0.6451612903,depth1=0,depth2=0,color=lg3
scaf3 48808425 48808499 lg3 22659901 22659972 nlinks=1,bsize1=75,bsize2=72,bidentity1=0.7733333333,bidentity2=0.8055555555,depth1=0,depth2=0,color=lg3
scaf3 12376238 12376320 lg3 26185955 26186037 nlinks=1,bsize1=83,bsize2=83,bidentity1=0.6867469879,bidentity2=0.6867469879,depth1=0,depth2=0,color=lg3
scaf3 71027561 71027634 lg3 7740013 7740085 nlinks=1,bsize1=74,bsize2=73,bidentity1=0.7702702702,bidentity2=0.7808219178,depth1=0,depth2=0,color=lg3
scaf3 98322209 98322376 lg3 9968279 9968443 nlinks=1,bsize1=168,bsize2=165,bidentity1=0.3452380952,bidentity2=0.3515151515,depth1=0,depth2=0,color=lg3
scaf3 11745687 11745838 lg3 26082067 26082217 nlinks=1,bsize1=152,bsize2=151,bidentity1=0.3750000000,bidentity2=0.3774834437,depth1=0,depth2=0,color=lg3
scaf3 31871290 31871389 lg7 5412844 5412941 nlinks=1,bsize1=100,bsize2=98,bidentity1=0.5800000000,bidentity2=0.5918367346,depth1=0,depth2=0,color=lg7
scaf3 100064073 100064301 lg3 9441327 9441478 nlinks=1,bsize1=229,bsize2=152,bidentity1=0.2969432314,bidentity2=0.4473684210,depth1=0,depth2=0,color=lg3
scaf3 22762230 22763016 lg3 8700645 8701384 nlinks=1,bsize1=787,bsize2=740,bidentity1=0.0838627700,bidentity2=0.0891891891,depth1=0,depth2=0,color=lg3
scaf3 97879140 97879263 lg3 10093061 10093165 nlinks=1,bsize1=124,bsize2=105,bidentity1=0.4838709677,bidentity2=0.5714285714,depth1=0,depth2=0,color=lg3
scaf3 89327246 89327481 lg3 198328 198563 nlinks=1,bsize1=236,bsize2=236,bidentity1=0.2372881355,bidentity2=0.2372881355,depth1=0,depth2=0,color=lg3
scaf3 12207089 12207246 lg3 26174713 26174870 nlinks=1,bsize1=158,bsize2=158,bidentity1=0.3544303797,bidentity2=0.3544303797,depth1=0,depth2=0,color=lg3
scaf3 73261037 73261216 lg3 5071125 5071301 nlinks=1,bsize1=180,bsize2=177,bidentity1=0.3166666666,bidentity2=0.3220338983,depth1=0,depth2=0,color=lg3
scaf3 98634862 98635134 lg3 9870317 9870487 nlinks=1,bsize1=273,bsize2=171,bidentity1=0.2673992673,bidentity2=0.4269005847,depth1=0,depth2=0,color=lg3
scaf3 10818612 10818676 lg3 25934084 25934147 nlinks=1,bsize1=65,bsize2=64,bidentity1=0.8615384615,bidentity2=0.8750000000,depth1=0,depth2=0,color=lg3
scaf3 98063888 98064061 lg3 10053187 10053304 nlinks=1,bsize1=174,bsize2=118,bidentity1=0.3793103448,bidentity2=0.5593220338,depth1=0,depth2=0,color=lg3
scaf3 13994465 13994648 lg3 13789187 13789340 nlinks=1,bsize1=184,bsize2=154,bidentity1=0.3369565217,bidentity2=0.4025974025,depth1=0,depth2=0,color=lg3
scaf3 92538286 92538683 lg3 21592230 21592628 nlinks=1,bsize1=398,bsize2=399,bidentity1=0.1407035175,bidentity2=0.1403508771,depth1=0,depth2=0,color=lg3
scaf3 75558308 75558364 lg6 9583439 9583495 nlinks=1,bsize1=57,bsize2=57,bidentity1=0.9824561403,bidentity2=0.9824561403,depth1=0,depth2=0,color=lg6
scaf3 100590377 100590554 lg3 9366350 9366486 nlinks=1,bsize1=178,bsize2=137,bidentity1=0.3539325842,bidentity2=0.4598540145,depth1=0,depth2=0,color=lg3
scaf3 12776339 12776406 lg3 26232702 26232769 nlinks=1,bsize1=68,bsize2=68,bidentity1=0.8235294117,bidentity2=0.8235294117,depth1=0,depth2=0,color=lg3
scaf3 90770592 90770653 lg3 342715 342776 nlinks=1,bsize1=62,bsize2=62,bidentity1=0.9032258064,bidentity2=0.9032258064,depth1=0,depth2=0,color=lg3
scaf3 32121414 32121605 lg3 4614216 4614408 nlinks=1,bsize1=192,bsize2=193,bidentity1=0.2864583333,bidentity2=0.2849740932,depth1=0,depth2=0,color=lg3
scaf3 41545959 41546055 lg3 1605038 1605129 nlinks=1,bsize1=97,bsize2=92,bidentity1=0.5876288659,bidentity2=0.6195652173,depth1=0,depth2=0,color=lg3
scaf3 22650681 22650766 lg3 7880798 7880883 nlinks=1,bsize1=86,bsize2=86,bidentity1=0.6395348837,bidentity2=0.6395348837,depth1=0,depth2=0,color=lg3
scaf3 97486281 97486412 lg3 6096616 6096748 nlinks=1,bsize1=132,bsize2=133,bidentity1=0.4166666666,bidentity2=0.4135338345,depth1=0,depth2=0,color=lg3
scaf3 89219263 89219374 lg3 188672 188792 nlinks=1,bsize1=112,bsize2=121,bidentity1=0.5089285714,bidentity2=0.4710743801,depth1=0,depth2=0,color=lg3
scaf3 48533774 48534214 lg3 22818863 22819338 nlinks=1,bsize1=441,bsize2=476,bidentity1=0.1383219954,bidentity2=0.1281512605,depth1=0,depth2=0,color=lg3
scaf3 98113267 98113334 lg3 10029103 10029170 nlinks=1,bsize1=68,bsize2=68,bidentity1=0.8088235294,bidentity2=0.8088235294,depth1=0,depth2=0,color=lg3
scaf3 11853340 11853395 lg3 26106908 26106963 nlinks=1,bsize1=56,bsize2=56,bidentity1=0.9821428571,bidentity2=0.9821428571,depth1=0,depth2=0,color=lg3
scaf3 99994671 99994754 lg3 9454942 9455020 nlinks=1,bsize1=84,bsize2=79,bidentity1=0.6547619047,bidentity2=0.6962025316,depth1=0,depth2=0,color=lg3
scaf3 71349060 71349114 lg3 7811431 7811485 nlinks=1,bsize1=55,bsize2=55,bidentity1=0.9818181818,bidentity2=0.9818181818,depth1=0,depth2=0,color=lg3
scaf3 31623245 31623508 lg3 4532901 4533132 nlinks=1,bsize1=264,bsize2=232,bidentity1=0.2462121212,bidentity2=0.2801724137,depth1=0,depth2=0,color=lg3
scaf3 79106058 79106166 lg3 3199947 3200063 nlinks=1,bsize1=109,bsize2=117,bidentity1=0.5137614678,bidentity2=0.4786324786,depth1=0,depth2=0,color=lg3
scaf3 9826997 9827111 lg3 25275252 25275360 nlinks=1,bsize1=115,bsize2=109,bidentity1=0.4869565217,bidentity2=0.5137614678,depth1=0,depth2=0,color=lg3
scaf3 25516566 25516912 lg3 1256915 1257177 nlinks=1,bsize1=347,bsize2=263,bidentity1=0.1930835734,bidentity2=0.2547528517,depth1=0,depth2=0,color=lg3
scaf3 98119969 98120055 lg3 10032681 10032766 nlinks=1,bsize1=87,bsize2=86,bidentity1=0.6206896551,bidentity2=0.6279069767,depth1=0,depth2=0,color=lg3
scaf3 94405415 94405486 lg3 3491358 3491429 nlinks=1,bsize1=72,bsize2=72,bidentity1=0.7361111111,bidentity2=0.7361111111,depth1=0,depth2=0,color=lg3
scaf3 11755437 11755495 lg3 26084964 26085022 nlinks=1,bsize1=59,bsize2=59,bidentity1=0.8983050847,bidentity2=0.8983050847,depth1=0,depth2=0,color=lg3
scaf3 48305177 48305304 lg3 22922424 22922551 nlinks=1,bsize1=128,bsize2=128,bidentity1=0.4140625000,bidentity2=0.4140625000,depth1=0,depth2=0,color=lg3
scaf3 11524422 11524578 lg3 26031839 26031987 nlinks=1,bsize1=157,bsize2=149,bidentity1=0.3503184713,bidentity2=0.3691275167,depth1=0,depth2=0,color=lg3
scaf3 81454534 81454646 lg3 2732225 2732337 nlinks=1,bsize1=113,bsize2=113,bidentity1=0.4690265486,bidentity2=0.4690265486,depth1=0,depth2=0,color=lg3
scaf3 8990659 8990796 lg3 30133637 30133760 nlinks=1,bsize1=138,bsize2=124,bidentity1=0.4057971014,bidentity2=0.4516129032,depth1=0,depth2=0,color=lg3
scaf3 34400519 34400580 lg3 10639027 10639088 nlinks=1,bsize1=62,bsize2=62,bidentity1=0.8548387096,bidentity2=0.8548387096,depth1=0,depth2=0,color=lg3
scaf3 10942505 10942567 lg3 25962671 25962733 nlinks=1,bsize1=63,bsize2=63,bidentity1=0.8412698412,bidentity2=0.8412698412,depth1=0,depth2=0,color=lg3
scaf3 11116711 11116785 lg3 26000997 26001069 nlinks=1,bsize1=75,bsize2=73,bidentity1=0.7066666666,bidentity2=0.7260273972,depth1=0,depth2=0,color=lg3
scaf3 11357639 11357739 lg3 26019028 26019117 nlinks=1,bsize1=101,bsize2=90,bidentity1=0.5346534653,bidentity2=0.6000000000,depth1=0,depth2=0,color=lg3
scaf3 10924725 10924793 lg3 25967345 25967411 nlinks=1,bsize1=69,bsize2=67,bidentity1=0.7681159420,bidentity2=0.7910447761,depth1=0,depth2=0,color=lg3
scaf3 40675049 40675158 lg3 6732365 6732474 nlinks=1,bsize1=110,bsize2=110,bidentity1=0.4727272727,bidentity2=0.4727272727,depth1=0,depth2=0,color=lg3
scaf3 33014461 33014775 lg3 5776471 5776812 nlinks=1,bsize1=315,bsize2=342,bidentity1=0.1809523809,bidentity2=0.1666666666,depth1=0,depth2=0,color=lg3
scaf3 19415798 19415881 lg3 23649031 23649114 nlinks=1,bsize1=84,bsize2=84,bidentity1=0.6190476190,bidentity2=0.6190476190,depth1=0,depth2=0,color=lg3
scaf3 721253 722053 lg8 13349322 13350135 nlinks=1,bsize1=801,bsize2=814,bidentity1=0.0749063670,bidentity2=0.0737100737,depth1=0,depth2=0,color=lg8
scaf3 103570212 103570263 lg10 3594710 3594761 nlinks=1,bsize1=52,bsize2=52,bidentity1=0.9807692307,bidentity2=0.9807692307,depth1=0,depth2=0,color=lg10
scaf3 97781121 97781191 lg7 13150091 13150161 nlinks=1,bsize1=71,bsize2=71,bidentity1=0.7183098591,bidentity2=0.7183098591,depth1=0,depth2=0,color=lg7
scaf3 106719828 106719879 lg3 13393984 13394035 nlinks=1,bsize1=52,bsize2=52,bidentity1=0.9807692307,bidentity2=0.9807692307,depth1=0,depth2=0,color=lg3
scaf3 720782 721582 lg8 13349322 13350135 nlinks=1,bsize1=801,bsize2=814,bidentity1=0.0749063670,bidentity2=0.0737100737,depth1=0,depth2=0,color=lg8
scaf3 62859679 62859730 lg3 27818258 27818309 nlinks=1,bsize1=52,bsize2=52,bidentity1=0.9807692307,bidentity2=0.9807692307,depth1=0,depth2=0,color=lg3
scaf3 100921964 100922025 lg3 9322645 9322706 nlinks=1,bsize1=62,bsize2=62,bidentity1=0.8225806451,bidentity2=0.8225806451,depth1=0,depth2=0,color=lg3
scaf3 12227435 12227529 lg3 26168856 26168948 nlinks=1,bsize1=95,bsize2=93,bidentity1=0.5473684210,bidentity2=0.5591397849,depth1=0,depth2=0,color=lg3
scaf3 90717315 90717375 lg3 336586 336646 nlinks=1,bsize1=61,bsize2=61,bidentity1=0.8360655737,bidentity2=0.8360655737,depth1=0,depth2=0,color=lg3
scaf3 101185138 101185198 lg3 9249037 9249097 nlinks=1,bsize1=61,bsize2=61,bidentity1=0.8196721311,bidentity2=0.8196721311,depth1=0,depth2=0,color=lg3
scaf3 11609273 11609377 lg3 26048795 26048907 nlinks=1,bsize1=105,bsize2=113,bidentity1=0.5047619047,bidentity2=0.4690265486,depth1=0,depth2=0,color=lg3
scaf3 11400103 11400167 lg3 26028357 26028421 nlinks=1,bsize1=65,bsize2=65,bidentity1=0.7692307692,bidentity2=0.7692307692,depth1=0,depth2=0,color=lg3
scaf3 98748592 98748774 lg3 9842605 9842793 nlinks=1,bsize1=183,bsize2=189,bidentity1=0.2841530054,bidentity2=0.2751322751,depth1=0,depth2=0,color=lg3
scaf3 34836588 34837170 lg3 29458318 29458824 nlinks=1,bsize1=583,bsize2=507,bidentity1=0.1063464837,bidentity2=0.1222879684,depth1=0,depth2=0,color=lg3
scaf3 44596837 44596929 lg3 12576738 12576815 nlinks=1,bsize1=93,bsize2=78,bidentity1=0.5698924731,bidentity2=0.6794871794,depth1=0,depth2=0,color=lg3
scaf3 86105520 86109081 lg3 29009166 29012616 nlinks=1,bsize1=3562,bsize2=3451,bidentity1=0.0218978102,bidentity2=0.0226021443,depth1=0,depth2=0,color=lg3
scaf3 100552370 100552429 lg3 9369729 9369788 nlinks=1,bsize1=60,bsize2=60,bidentity1=0.8333333333,bidentity2=0.8333333333,depth1=0,depth2=0,color=lg3
scaf3 8405771 8405846 lg3 30199649 30199725 nlinks=1,bsize1=76,bsize2=77,bidentity1=0.6447368421,bidentity2=0.6363636363,depth1=0,depth2=0,color=lg3
scaf3 13936754 13936922 lg3 13796981 13797128 nlinks=1,bsize1=169,bsize2=148,bidentity1=0.3136094674,bidentity2=0.3581081081,depth1=0,depth2=0,color=lg3
scaf3 44216875 44217058 lg3 12744345 12744494 nlinks=1,bsize1=184,bsize2=150,bidentity1=0.2989130434,bidentity2=0.3666666666,depth1=0,depth2=0,color=lg3
scaf3 8377047 8377203 lg3 30326183 30326332 nlinks=1,bsize1=157,bsize2=150,bidentity1=0.3248407643,bidentity2=0.3400000000,depth1=0,depth2=0,color=lg3
scaf3 32434772 32435107 lg3 4658228 4658567 nlinks=1,bsize1=336,bsize2=340,bidentity1=0.1517857142,bidentity2=0.1500000000,depth1=0,depth2=0,color=lg3
scaf3 10827952 10828244 lg3 25945169 25945383 nlinks=1,bsize1=293,bsize2=215,bidentity1=0.2081911262,bidentity2=0.2837209302,depth1=0,depth2=0,color=lg3
scaf3 90701492 90701608 lg3 341261 341375 nlinks=1,bsize1=117,bsize2=115,bidentity1=0.4188034188,bidentity2=0.4260869565,depth1=0,depth2=0,color=lg3
scaf3 45494878 45495020 lg3 12250308 12250449 nlinks=1,bsize1=143,bsize2=142,bidentity1=0.3356643356,bidentity2=0.3380281690,depth1=0,depth2=0,color=lg3
scaf3 23399702 23399804 lg3 8529981 8530080 nlinks=1,bsize1=103,bsize2=100,bidentity1=0.4757281553,bidentity2=0.4900000000,depth1=0,depth2=0,color=lg3
scaf3 8307655 8307744 lg3 30349912 30350003 nlinks=1,bsize1=90,bsize2=92,bidentity1=0.5444444444,bidentity2=0.5326086956,depth1=0,depth2=0,color=lg3
scaf3 19551825 19552198 lg3 23595841 23596138 nlinks=1,bsize1=374,bsize2=298,bidentity1=0.1684491978,bidentity2=0.2114093959,depth1=0,depth2=0,color=lg3
scaf3 32697819 32697891 lg3 4716361 4716434 nlinks=1,bsize1=73,bsize2=74,bidentity1=0.6575342465,bidentity2=0.6486486486,depth1=0,depth2=0,color=lg3
scaf3 74042160 74042217 lg3 4855287 4855344 nlinks=1,bsize1=58,bsize2=58,bidentity1=0.8275862068,bidentity2=0.8275862068,depth1=0,depth2=0,color=lg3
scaf3 52562513 52562581 lg2 13987704 13987772 nlinks=1,bsize1=69,bsize2=69,bidentity1=0.6956521739,bidentity2=0.6956521739,depth1=0,depth2=0,color=lg2
scaf3 81687656 81687853 lg3 25422896 25423104 nlinks=1,bsize1=198,bsize2=209,bidentity1=0.2626262626,bidentity2=0.2488038277,depth1=0,depth2=0,color=lg3
scaf3 44375650 44375697 lg3 12695547 12695594 nlinks=1,bsize1=48,bsize2=48,bidentity1=0.9791666666,bidentity2=0.9791666666,depth1=0,depth2=0,color=lg3
scaf3 72083260 72083316 lg3 11519328 11519384 nlinks=1,bsize1=57,bsize2=57,bidentity1=0.8245614035,bidentity2=0.8245614035,depth1=0,depth2=0,color=lg3
scaf3 98543899 98544173 lg3 9890788 9890978 nlinks=1,bsize1=275,bsize2=191,bidentity1=0.2218181818,bidentity2=0.3193717277,depth1=0,depth2=0,color=lg3
scaf3 11214423 11214510 lg3 25988354 25988438 nlinks=1,bsize1=88,bsize2=85,bidentity1=0.5454545454,bidentity2=0.5647058823,depth1=0,depth2=0,color=lg3
scaf3 103861739 103861786 lg10 3594714 3594761 nlinks=1,bsize1=48,bsize2=48,bidentity1=0.9791666666,bidentity2=0.9791666666,depth1=0,depth2=0,color=lg10
scaf3 96811231 96811285 lg3 28124353 28124410 nlinks=1,bsize1=55,bsize2=58,bidentity1=0.8727272727,bidentity2=0.8275862068,depth1=0,depth2=0,color=lg3
scaf3 100017906 100017953 lg3 9462580 9462627 nlinks=1,bsize1=48,bsize2=48,bidentity1=0.9791666666,bidentity2=0.9791666666,depth1=0,depth2=0,color=lg3
scaf3 71208654 71208806 lg3 7776938 7777111 nlinks=1,bsize1=153,bsize2=174,bidentity1=0.3333333333,bidentity2=0.2931034482,depth1=0,depth2=0,color=lg3
scaf3 78334123 78334178 lg3 3339436 3339491 nlinks=1,bsize1=56,bsize2=56,bidentity1=0.8392857142,bidentity2=0.8392857142,depth1=0,depth2=0,color=lg3
scaf3 44399029 44399159 lg3 12683136 12683234 nlinks=1,bsize1=131,bsize2=99,bidentity1=0.4045801526,bidentity2=0.5353535353,depth1=0,depth2=0,color=lg3
scaf3 100612921 100612990 lg3 9365217 9365284 nlinks=1,bsize1=70,bsize2=68,bidentity1=0.6857142857,bidentity2=0.7058823529,depth1=0,depth2=0,color=lg3
scaf3 26970653 26970712 lg3 16856536 16856595 nlinks=1,bsize1=60,bsize2=60,bidentity1=0.7833333333,bidentity2=0.7833333333,depth1=0,depth2=0,color=lg3
scaf3 106255728 106255775 lg3 487953 488000 nlinks=1,bsize1=48,bsize2=48,bidentity1=0.9791666666,bidentity2=0.9791666666,depth1=0,depth2=0,color=lg3
scaf3 64304585 64304645 lg3 21245204 21245264 nlinks=1,bsize1=61,bsize2=61,bidentity1=0.7704918032,bidentity2=0.7704918032,depth1=0,depth2=0,color=lg3
scaf3 12606331 12606391 lg3 26222463 26222523 nlinks=1,bsize1=61,bsize2=61,bidentity1=0.7540983606,bidentity2=0.7540983606,depth1=0,depth2=0,color=lg3
scaf3 103955523 103955627 lg3 5200519 5200623 nlinks=1,bsize1=105,bsize2=105,bidentity1=0.4380952380,bidentity2=0.4380952380,depth1=0,depth2=0,color=lg3
scaf3 8434879 8434972 lg3 30332422 30332515 nlinks=1,bsize1=94,bsize2=94,bidentity1=0.4893617021,bidentity2=0.4893617021,depth1=0,depth2=0,color=lg3
scaf3 14031225 14031377 lg3 13774908 13775018 nlinks=1,bsize1=153,bsize2=111,bidentity1=0.3529411764,bidentity2=0.4864864864,depth1=0,depth2=0,color=lg3
scaf3 10845635 10845904 lg3 25948288 25948501 nlinks=1,bsize1=270,bsize2=214,bidentity1=0.2037037037,bidentity2=0.2570093457,depth1=0,depth2=0,color=lg3
scaf3 13451023 13451593 lg3 25773184 25773752 nlinks=1,bsize1=571,bsize2=569,bidentity1=0.0823117338,bidentity2=0.0826010544,depth1=0,depth2=0,color=lg3
scaf3 79071223 79071313 lg3 3206011 3206101 nlinks=1,bsize1=91,bsize2=91,bidentity1=0.5054945054,bidentity2=0.5054945054,depth1=0,depth2=0,color=lg3
scaf3 99982264 99982373 lg3 9463650 9463730 nlinks=1,bsize1=110,bsize2=81,bidentity1=0.4636363636,bidentity2=0.6296296296,depth1=0,depth2=0,color=lg3
scaf3 89160346 89160409 lg3 176600 176664 nlinks=1,bsize1=64,bsize2=65,bidentity1=0.7187500000,bidentity2=0.7076923076,depth1=0,depth2=0,color=lg3
scaf3 72601471 72602047 lg3 24143498 24144016 nlinks=1,bsize1=577,bsize2=519,bidentity1=0.1126516464,bidentity2=0.1252408477,depth1=0,depth2=0,color=lg3
scaf3 14978353 14978398 lg3 27116570 27116615 nlinks=1,bsize1=46,bsize2=46,bidentity1=0.9782608695,bidentity2=0.9782608695,depth1=0,depth2=0,color=lg3
scaf3 89102109 89102459 lg3 168963 169264 nlinks=1,bsize1=351,bsize2=302,bidentity1=0.1509971509,bidentity2=0.1754966887,depth1=0,depth2=0,color=lg3
scaf3 16512723 16512996 lg3 24497941 24498206 nlinks=1,bsize1=274,bsize2=266,bidentity1=0.1715328467,bidentity2=0.1766917293,depth1=0,depth2=0,color=lg3
scaf3 109327743 109327892 lg3 8828787 8828936 nlinks=1,bsize1=150,bsize2=150,bidentity1=0.3000000000,bidentity2=0.3000000000,depth1=0,depth2=0,color=lg3
scaf3 100926267 100926343 lg3 9319072 9319148 nlinks=1,bsize1=77,bsize2=77,bidentity1=0.5844155844,bidentity2=0.5844155844,depth1=0,depth2=0,color=lg3
scaf3 45416811 45416888 lg3 12277487 12277550 nlinks=1,bsize1=78,bsize2=64,bidentity1=0.6153846153,bidentity2=0.7500000000,depth1=0,depth2=0,color=lg3
scaf3 11886739 11886784 lg3 26110824 26110869 nlinks=1,bsize1=46,bsize2=46,bidentity1=0.9782608695,bidentity2=0.9782608695,depth1=0,depth2=0,color=lg3
scaf3 71087710 71087767 lg3 7754084 7754141 nlinks=1,bsize1=58,bsize2=58,bidentity1=0.7758620689,bidentity2=0.7758620689,depth1=0,depth2=0,color=lg3
scaf3 29192015 29192315 lg3 4776154 4776453 nlinks=1,bsize1=301,bsize2=300,bidentity1=0.1495016611,bidentity2=0.1500000000,depth1=0,depth2=0,color=lg3
scaf3 85599554 85599633 lg3 29557382 29557461 nlinks=1,bsize1=80,bsize2=80,bidentity1=0.5625000000,bidentity2=0.5625000000,depth1=0,depth2=0,color=lg3
scaf3 54412432 54412486 lg3 20239530 20239583 nlinks=1,bsize1=55,bsize2=54,bidentity1=0.8181818181,bidentity2=0.8333333333,depth1=0,depth2=0,color=lg3
scaf3 105528191 105528236 lg5 5978419 5978464 nlinks=1,bsize1=46,bsize2=46,bidentity1=0.9782608695,bidentity2=0.9782608695,depth1=0,depth2=0,color=lg5
scaf3 79029913 79030017 lg3 3211772 3211876 nlinks=1,bsize1=105,bsize2=105,bidentity1=0.4285714285,bidentity2=0.4285714285,depth1=0,depth2=0,color=lg3
scaf3 100270652 100270728 lg3 9407866 9407940 nlinks=1,bsize1=77,bsize2=75,bidentity1=0.5974025974,bidentity2=0.6133333333,depth1=0,depth2=0,color=lg3
scaf3 99973174 99973625 lg3 9466045 9466292 nlinks=1,bsize1=452,bsize2=248,bidentity1=0.1659292035,bidentity2=0.3024193548,depth1=0,depth2=0,color=lg3
scaf3 102818758 102818934 lg3 5798648 5798824 nlinks=1,bsize1=177,bsize2=177,bidentity1=0.2542372881,bidentity2=0.2542372881,depth1=0,depth2=0,color=lg3
scaf3 11285439 11285646 lgX 6876261 6876468 nlinks=1,bsize1=208,bsize2=208,bidentity1=0.2163461538,bidentity2=0.2163461538,depth1=0,depth2=0,color=lgx
scaf3 103976041 103976175 lg3 5197638 5197772 nlinks=1,bsize1=135,bsize2=135,bidentity1=0.3333333333,bidentity2=0.3333333333,depth1=0,depth2=0,color=lg3
scaf3 73664373 73664522 lg3 4960123 4960269 nlinks=1,bsize1=150,bsize2=147,bidentity1=0.3066666666,bidentity2=0.3129251700,depth1=0,depth2=0,color=lg3
scaf3 102864059 102864180 lg3 5248088 5248209 nlinks=1,bsize1=122,bsize2=122,bidentity1=0.3688524590,bidentity2=0.3688524590,depth1=0,depth2=0,color=lg3
scaf3 31031978 31032147 lg3 4400511 4400678 nlinks=1,bsize1=170,bsize2=168,bidentity1=0.2647058823,bidentity2=0.2678571428,depth1=0,depth2=0,color=lg3
scaf3 90798113 90798324 lg3 358488 358690 nlinks=1,bsize1=212,bsize2=203,bidentity1=0.2216981132,bidentity2=0.2315270935,depth1=0,depth2=0,color=lg3
scaf3 98032408 98032940 lg3 10058457 10058881 nlinks=1,bsize1=533,bsize2=425,bidentity1=0.1163227016,bidentity2=0.1458823529,depth1=0,depth2=0,color=lg3
scaf3 90916301 90916441 lg3 385322 385459 nlinks=1,bsize1=141,bsize2=138,bidentity1=0.3191489361,bidentity2=0.3260869565,depth1=0,depth2=0,color=lg3
scaf3 73437823 73437959 lg3 5034716 5034844 nlinks=1,bsize1=137,bsize2=129,bidentity1=0.3357664233,bidentity2=0.3565891472,depth1=0,depth2=0,color=lg3
scaf3 95626191 95626440 lg3 11554897 11555142 nlinks=1,bsize1=250,bsize2=246,bidentity1=0.1800000000,bidentity2=0.1829268292,depth1=0,depth2=0,color=lg3
scaf3 8831367 8831411 lg3 30258205 30258249 nlinks=1,bsize1=45,bsize2=45,bidentity1=0.9777777777,bidentity2=0.9777777777,depth1=0,depth2=0,color=lg3
scaf3 12646393 12646485 lg3 26217764 26217853 nlinks=1,bsize1=93,bsize2=90,bidentity1=0.4838709677,bidentity2=0.5000000000,depth1=0,depth2=0,color=lg3
scaf3 90694067 90694164 lg3 334458 334553 nlinks=1,bsize1=98,bsize2=96,bidentity1=0.4591836734,bidentity2=0.4687500000,depth1=0,depth2=0,color=lg3
scaf3 7691611 7691740 lg3 11720189 11720316 nlinks=1,bsize1=130,bsize2=128,bidentity1=0.3461538461,bidentity2=0.3515625000,depth1=0,depth2=0,color=lg3
scaf3 57634267 57634435 lg3 1792764 1792930 nlinks=1,bsize1=169,bsize2=167,bidentity1=0.2662721893,bidentity2=0.2694610778,depth1=0,depth2=0,color=lg3
scaf3 93095678 93095969 lg3 3593069 3593318 nlinks=1,bsize1=292,bsize2=250,bidentity1=0.1780821917,bidentity2=0.2080000000,depth1=0,depth2=0,color=lg3
scaf3 100052180 100052290 lg3 9444153 9444258 nlinks=1,bsize1=111,bsize2=106,bidentity1=0.4054054054,bidentity2=0.4245283018,depth1=0,depth2=0,color=lg3
scaf3 78301395 78301485 lg3 3343399 3343489 nlinks=1,bsize1=91,bsize2=91,bidentity1=0.4835164835,bidentity2=0.4835164835,depth1=0,depth2=0,color=lg3
scaf3 44314774 44314883 lg3 12712448 12712538 nlinks=1,bsize1=110,bsize2=91,bidentity1=0.4454545454,bidentity2=0.5384615384,depth1=0,depth2=0,color=lg3
scaf3 73426498 73426554 lg3 5038637 5038693 nlinks=1,bsize1=57,bsize2=57,bidentity1=0.7719298245,bidentity2=0.7719298245,depth1=0,depth2=0,color=lg3
scaf3 81781203 81781373 lg3 25453441 25453611 nlinks=1,bsize1=171,bsize2=171,bidentity1=0.2690058479,bidentity2=0.2690058479,depth1=0,depth2=0,color=lg3
scaf3 106286135 106286228 lg3 498509 498600 nlinks=1,bsize1=94,bsize2=92,bidentity1=0.4787234042,bidentity2=0.4891304347,depth1=0,depth2=0,color=lg3
